package, benchmark, threads, input-size, branch-instructions, branch-miss-percentage, L3-cache-misses, L3-cache-miss-percentage, L3-cache-references, cpu-cycles, total-instructions, IPC, cpu-clock, page-faults, L1-data-cache-loads, L1-instruction-cache-load-misses , LLC-load-misses, Exe-time, Speedup,u1,u2
parsec,fluidanimate,31,simlarge,432348208,233.814,15619600,3.61,11517390,13.931,82673770,4179253060,2021795115,0.48,1849.11,136577,1051646322,40799506,11379723,0.004,1182.75
parsec,fluidanimate,32,simlarge,2592064860,248.879,105941869,4.09,34591359,19.623,176279268,23252584390,15318920275,0.66,10414.97,222786,6675639563,64391496,34383629,1.467,3.224948875
parsec,fluidanimate,33,simlarge,400120796,208.319,16046094,4.01,15535088,16.68,93138088,4232309863,1870603327,0.44,1920.72,136559,977093590,46115651,14927461,0.004,1182.75
parsec,fluidanimate,34,simlarge,401183773,203.705,15911260,3.97,15024328,16.558,90737572,4309875316,1855088695,0.43,1969.43,136536,964272356,46122493,14732846,0.004,1182.75
parsec,fluidanimate,35,simlarge,406301989,214.92,15758088,3.88,14225874,15.826,89889761,4175327507,1871924026,0.45,1890.48,136347,967381311,43779028,13881868,0.004,1182.75
parsec,fluidanimate,36,simlarge,390010457,192.308,16054225,4.12,14968818,16.666,89815108,4493753440,1849506441,0.41,2028.05,136548,956069909,46561300,14786774,0.004,1182.75
parsec,fluidanimate,37,simlarge,385211192,197.43,15799328,4.1,15031264,16.373,91806161,4297823352,1835694888,0.43,1951.13,136547,949098211,45223057,14923600,0.004,1182.75
parsec,fluidanimate,38,simlarge,399920655,199.68,15825772,3.96,15813132,16.94,93347636,4434222827,1848893670,0.42,2002.81,136543,967384214,45828389,14932082,0.004,1182.75
parsec,fluidanimate,39,simlarge,393106130,200.93,15675925,3.99,14549676,16.032,90754287,4342872718,1810535219,0.42,1956.43,136281,939598424,44208265,14544922,0.004,1182.75
parsec,fluidanimate,40,simlarge,400242712,206.024,15557840,3.89,14832773,16.28,91110988,4280891547,1886596757,0.44,1942.7,136265,974364085,45040691,14722577,0.004,1182.75
parsec,fluidanimate,64,simlarge,2941588474,233.369,102931421,3.5,51227817,20.882,245324533,27947811491,17167940333,0.61,12604.9,332560,7628679185,88126436,49628341,2.702,1.750925241
parsec,fluidanimate,128,simlarge,3801886608,231.169,107665104,2.83,66788274,20.927,319144341,36531012885,21232638460,0.58,16446.36,425555,9677413166,117254267,65341983,3.367,1.405108405
parsec,streamcluster,1,simsmall,496018231,209.166,16556856,3.34,14966489,13.574,110256518,5242570981,3031168549,0.58,2371.41,135901,1388847018,44175402,14588999,0.468,1
parsec,streamcluster,2,simsmall,509478083,206.867,16472008,3.23,14990871,13.778,108804284,5461933627,3044652447,0.56,2462.83,135892,1426747991,45349370,14468327,0.281,1.665480427
parsec,streamcluster,3,simsmall,668930675,219.007,17403011,2.6,16445924,14.023,117275615,6773339452,3742847403,0.55,3054.38,136204,1761313738,49137604,16370081,0.422,1.109004739
parsec,streamcluster,4,simsmall,793561702,220.037,17818534,2.25,16801495,13.771,122004001,7923794457,4309662424,0.54,3606.49,136009,2045275104,51398917,16375914,0.452,1.03539823
parsec,streamcluster,5,simsmall,1568449822,261.042,19577855,1.25,18526379,13.539,136842139,13046631988,7837896926,0.6,6008.42,135748,3693409373,58160858,17575070,1.133,0.413062665
parsec,streamcluster,6,simsmall,1089014697,274.893,17278013,1.59,13389118,13.314,100564174,9105702619,5586716503,0.61,3961.6,135556,2660359737,35712829,13952707,1.851,0.252836305
parsec,streamcluster,7,simsmall,1844513717,260.65,20694113,1.12,15872470,11.902,133355050,15718958182,8932534957,0.57,7076.59,135996,4249030636,55563357,15535264,0.782,0.598465473
parsec,streamcluster,8,simsmall,2969677224,280.07,22234355,0.75,18117659,12.46,145402735,23455332741,13918579114,0.59,10603.35,136112,6557692079,64669053,17419463,1.116,0.419354839
parsec,streamcluster,9,simsmall,9201430192,359.558,30493571,0.33,31242087,13.638,229081533,56133669393,42028763956,0.75,25590.96,136145,19154059425,112826860,30287576,4.82,0.097095436
parsec,streamcluster,10,simsmall,10696852627,349.765,34365904,0.32,39374293,14.831,265481462,66760081505,48938382231,0.73,30582.97,136423,22337151112,131629847,36668433,5.165,0.090609874
parsec,streamcluster,11,simsmall,13308800528,349.552,42578220,0.32,45614478,14.384,317113935,82939822488,60749911483,0.73,38073.93,136636,27691820221,162402615,44999927,6.277,0.07455791
parsec,streamcluster,12,simsmall,13952172740,341.024,44842156,0.32,45305905,14.298,316875412,89340964129,63484066908,0.71,40912.57,136782,29057025267,164423400,44127448,7.94,0.058942065
parsec,streamcluster,13,simsmall,3080289909,207.274,25176718,0.82,21072701,13.627,154641001,33507975403,14410725866,0.43,14860.95,136229,7046499511,61503181,20583296,8.565,0.054640981
parsec,streamcluster,14,simsmall,9581319089,303.711,38120392,0.4,37800855,14.494,260797925,69992406554,43592617534,0.62,31547.51,136499,20324439245,127897938,36760352,4.371,0.107069321
parsec,streamcluster,15,simsmall,19917475622,340.795,59180501,0.3,58394229,13.495,432710984,1.27552E+11,90435332379,0.71,58444.08,136967,41346384558,230304830,58023887,9.681,0.048342113
parsec,streamcluster,16,simsmall,21706737488,366.297,58798545,0.27,55797961,13.076,426720793,1.29729E+11,98516633039,0.76,59259.98,136702,44637986290,221698799,53857541,9.804,0.047735618
parsec,streamcluster,18,simsmall,19634003946,343.863,56686805,0.29,54387736,13.087,415579695,1.25907E+11,89118550785,0.71,57098.35,136432,40764649459,222737146,53204896,12.791,0.036588226
parsec,streamcluster,19,simsmall,27198132996,338.774,78273026,0.29,83806900,14.454,579813832,1.75886E+11,1.2298E+11,0.7,80283.97,137188,56273139028,311254248,81626024,7.958,0.058808746
parsec,streamcluster,20,simsmall,29083884438,333.49,86068888,0.3,93835022,14.765,635518963,1.9021E+11,1.31607E+11,0.69,87210.61,136941,60163707966,354580583,91493343,16.451,0.028448119
parsec,streamcluster,21,simsmall,11830186378,230.423,49686073,0.42,52634470,15.389,342017364,1.15245E+11,53186735012,0.46,51341.09,136374,26110672695,173069003,52572816,15.153,0.030884973
parsec,streamcluster,22,simsmall,32292444337,337.699,92958631,0.29,92651497,14.01,661347391,2.09337E+11,1.46128E+11,0.7,95624.96,136793,66757252544,357890029,90672475,7.97,0.058720201
parsec,streamcluster,23,simsmall,33667624063,361.338,92867426,0.28,93703155,13.846,676750656,2.03801E+11,1.52319E+11,0.75,93174.89,137058,69077488779,365531952,90712971,19.399,0.024124955
parsec,streamcluster,24,simsmall,28247582635,282.104,94743646,0.34,110642427,17.863,619403836,2.2395E+11,1.27353E+11,0.57,100131.74,137212,59635270430,302626328,108425371,16.738,0.02796033
parsec,streamcluster,25,simsmall,37396348739,335.001,107751031,0.29,122227881,15.579,784584540,2.45051E+11,1.68818E+11,0.69,111630.53,137278,77112011333,419863426,119597497,18.651,0.025092488
parsec,streamcluster,26,simsmall,29077434381,272.322,98320047,0.34,117294716,17.347,676185446,2.38408E+11,1.30773E+11,0.55,106775.99,137138,61555400544,351812540,115751982,21.768,0.021499449
parsec,streamcluster,27,simsmall,40427669764,364.729,110623517,0.27,110772687,13.816,801795781,2.42243E+11,1.82318E+11,0.75,110842.9,137386,82761262014,441883604,108317600,17.241,0.027144597
parsec,streamcluster,28,simsmall,34083016749,295.489,101632743,0.3,111901017,15.21,735697054,2.56247E+11,1.53029E+11,0.6,115344.6,137315,71466891409,396599539,109368148,24.505,0.019098143
parsec,streamcluster,29,simsmall,43721913598,360.077,119206456,0.27,120875466,13.984,864378605,2.655E+11,1.97215E+11,0.74,121423.67,137608,89507556722,473928317,118167173,12.513,0.037401103
parsec,streamcluster,30,simsmall,46168408813,313.824,140341770,0.3,166647024,16.531,1008066776,3.23548E+11,2.08049E+11,0.64,147115.58,137392,95589880267,558203514,164149513,23.475,0.019936102
parsec,streamcluster,31,simsmall,47736399967,326.872,141246030,0.3,169263071,16.489,1026548174,3.20702E+11,2.14844E+11,0.67,146040.06,138189,98437929477,557292443,164489817,21.23,0.022044277
parsec,streamcluster,32,simsmall,40837847249,252.097,140763559,0.34,177035971,18.677,947865948,3.62859E+11,1.83079E+11,0.5,161992.34,136808,87159432285,485419829,172662415,30.282,0.015454726
parsec,streamcluster,33,simsmall,51571873836,316.054,160564943,0.31,200743460,17.467,1149253824,3.58729E+11,2.32694E+11,0.65,163174.37,137482,1.06929E+11,625896110,194664623,28.807,0.016246051
parsec,streamcluster,34,simsmall,50423533724,304.737,157107186,0.31,192268690,17.56,1094894413,3.65929E+11,2.2707E+11,0.62,165465.56,137418,1.0491E+11,591679262,188169195,23.925,0.019561129
parsec,streamcluster,35,simsmall,48986639663,201.998,180318031,0.37,240900903,19.735,1220663185,5.42435E+11,2.20479E+11,0.41,242510.17,137244,1.04021E+11,639278614,235068104,34.62,0.013518198
parsec,streamcluster,36,simsmall,56520182955,324.77,174529268,0.31,218385434,17.667,1236098046,3.82344E+11,2.54913E+11,0.67,174031.29,137238,1.1677E+11,681270614,213072360,25.32,0.018483412
parsec,streamcluster,37,simsmall,55584187291,337.493,161432024,0.29,176482167,16.315,1081709643,3.63981E+11,2.49992E+11,0.69,164697.43,137157,1.14366E+11,569597947,170980759,28.724,0.016292995
parsec,streamcluster,38,simsmall,59627981393,277.795,205571275,0.34,276264297,19.741,1399467715,4.76545E+11,2.67562E+11,0.56,214647.46,137298,1.24274E+11,764560044,271581522,34.514,0.013559715
parsec,streamcluster,39,simsmall,61026261831,354.644,176760743,0.29,203646574,16.235,1254371482,3.76356E+11,2.7445E+11,0.73,172077.38,137149,1.24773E+11,696473236,197816026,31.611,0.014804973
parsec,streamcluster,40,simsmall,63565246600,295.339,208329117,0.33,272711012,19.024,1433525448,4.75817E+11,2.85801E+11,0.6,215228.27,137016,1.32151E+11,765435351,266195373,24.691,0.018954275
parsec,streamcluster,64,simsmall,1.06257E+11,312.041,361155292,0.34,501891736,20.516,2446315605,7.50244E+11,4.76952E+11,0.64,340523.32,137308,2.20017E+11,1323645214,489493108,59.951,0.007806375
parsec,streamcluster,128,simsmall,2.20206E+11,317.127,813962951,0.37,1181661213,22.353,5286305035,1.5351E+12,9.85013E+11,0.64,694375.65,138363,4.55253E+11,2839215245,1147687515,121.187,0.0038618
parsec,streamcluster,1,simmedium,663242044,154.51,17834761,2.69,36158656,20.263,178443963,9522738429,6171361009,0.65,4292.56,136870,3010496789,46539209,35654794,2.358,1
parsec,streamcluster,2,simmedium,715537753,160.832,18182525,2.54,33611032,18.412,182553361,9875228305,6441396889,0.65,4448.98,136804,3129965675,47016521,32788144,1.312,1.797256098
parsec,streamcluster,3,simmedium,900736969,171.222,18961033,2.11,33876673,17.814,190171011,11578640605,7213160963,0.62,5260.65,136940,3492619116,50368719,33200055,1.288,1.830745342
parsec,streamcluster,4,simmedium,1525265201,213.006,20465120,1.34,33397547,16.604,201141557,15748447680,9902193625,0.63,7160.67,137157,4700539801,57320432,32726453,1.38,1.708695652
parsec,streamcluster,5,simmedium,1729344462,219.851,21022998,1.22,29522022,14.574,202566807,17201136384,10862295824,0.63,7865.97,136941,5117990591,59691066,28390176,1.829,1.289229087
parsec,streamcluster,6,simmedium,3675171171,275.769,25274534,0.69,35599490,15.403,231117888,29189952947,19707182713,0.68,13326.99,137107,9131616399,75341844,35621257,2.279,1.034664326
parsec,streamcluster,7,simmedium,7305712580,314.985,31190350,0.43,47063580,16.849,279325363,50524467509,36234000071,0.72,23193.87,137318,16601701273,104459037,46192525,3.422,0.689070719
parsec,streamcluster,8,simmedium,2584832943,251.627,22471680,0.87,19825178,9.94,199455920,23295196563,14634027191,0.63,10272.46,137157,6846982428,53071038,18692373,4.333,0.544195707
parsec,streamcluster,9,simmedium,4396692849,268.861,27292961,0.62,25441494,11.163,227906678,36458672695,22830551500,0.63,16353,136644,10569160657,76291092,25730687,1.898,1.242360379
parsec,streamcluster,10,simmedium,13134042090,348.241,40205465,0.31,47872120,14.44,331514846,82674707689,62216605831,0.75,37715.42,138350,28326417667,130077555,46515538,1.886,1.250265111
parsec,streamcluster,11,simmedium,15008839878,342.199,47674974,0.32,67661494,16.805,402626539,95507477371,70690055260,0.74,43859.94,138160,32088860256,181787977,66143857,8.501,0.277379132
parsec,streamcluster,12,simmedium,16766844387,336.351,51617723,0.31,76563087,17.318,442109905,1.08591E+11,78665070088,0.72,49849.19,138452,35838951654,201363222,73550797,9.403,0.250771031
parsec,streamcluster,13,simmedium,17577318260,323.14,56327070,0.32,74397826,15.936,466858942,1.18656E+11,82244090976,0.69,54395.36,138407,37613043232,218959210,72772394,10.295,0.229043225
parsec,streamcluster,14,simmedium,13857320267,289.608,52614417,0.38,62837325,15.904,395100215,1.0686E+11,65288187422,0.61,47848.54,137526,30341651422,161712732,62344240,1.934,1.219234747
parsec,streamcluster,15,simmedium,22897766192,352.494,63897344,0.28,74521085,14.614,509946244,1.41477E+11,1.06183E+11,0.75,64959.39,140039,48181424693,238416645,72767230,11.24,0.209786477
parsec,streamcluster,16,simmedium,25246365274,332.438,74448419,0.29,94665232,15.706,602730739,1.65714E+11,1.16821E+11,0.7,75942.98,140309,53382860850,292851047,92629084,14.12,0.166997167
parsec,streamcluster,18,simmedium,12689737938,279.112,46005569,0.36,48317456,13.399,360610924,1.01766E+11,60087535451,0.59,45464.73,137252,28053265953,142687080,47277812,16.771,0.140599845
parsec,streamcluster,19,simmedium,31061960431,334.729,90184115,0.29,105996644,15.32,691865115,2.02491E+11,1.4293E+11,0.71,92797.45,138434,65299320537,336863722,103321429,9.018,0.261477046
parsec,streamcluster,20,simmedium,33214800116,329.945,96370460,0.29,124564370,16.181,769800463,2.203E+11,1.52592E+11,0.69,100667.83,140072,69709691848,395267514,121213422,19.212,0.12273579
parsec,streamcluster,21,simmedium,27608290971,335.891,80959605,0.29,91582839,15.325,597613239,1.81647E+11,1.27111E+11,0.7,82194.26,139661,58253709623,280326027,90525626,12.779,0.184521481
parsec,streamcluster,22,simmedium,36871097389,332.689,104348101,0.28,130982891,15.801,828967912,2.41914E+11,1.68764E+11,0.7,110827.64,138806,77057401678,432651745,128321394,20.725,0.113775633
parsec,streamcluster,23,simmedium,23914710890,297.245,74949856,0.31,83339095,15.562,535516518,1.81424E+11,1.10143E+11,0.61,80454.53,138642,51530949143,237328898,81663164,23.299,0.10120606
parsec,streamcluster,24,simmedium,41055819663,321.651,120553798,0.29,159715578,16.905,944794574,2.79339E+11,1.8744E+11,0.67,127641.04,141773,85853335824,489884080,155870071,16.759,0.140700519
parsec,streamcluster,25,simmedium,30920316418,284.743,95939258,0.31,120027122,15.914,754200998,2.405E+11,1.41507E+11,0.59,108590.23,139833,66449606941,365241572,117346851,21.383,0.110274517
parsec,streamcluster,26,simmedium,44213781194,355.61,120768545,0.27,143221109,15.302,935979431,2.71194E+11,2.01842E+11,0.74,124332.12,141996,91548572906,476725661,138303893,18.259,0.129141793
parsec,streamcluster,27,simmedium,33939373278,310.734,98899420,0.29,112403687,14.685,765456576,2.41283E+11,1.54955E+11,0.64,109223.08,139675,72058246849,378207859,108189378,29.3,0.080477816
parsec,streamcluster,28,simmedium,48959202923,312.485,146454859,0.3,196346687,17.513,1121165124,3.43487E+11,2.2319E+11,0.65,156676.92,142536,1.02391E+11,565384027,189461999,22.122,0.106590724
parsec,streamcluster,29,simmedium,38198127217,307.792,113773367,0.3,133099035,16.084,827547298,2.77042E+11,1.73836E+11,0.63,124103.57,138530,81023706890,407886718,127546541,25.286,0.093253184
parsec,streamcluster,30,simmedium,52905703877,313.299,161634713,0.31,214904077,17.578,1222574175,3.69454E+11,2.40546E+11,0.65,168866.63,142489,1.10418E+11,638438974,210544334,28.578,0.082511022
parsec,streamcluster,31,simmedium,45975119882,318.606,137222206,0.3,156218394,16.384,953506813,3.20766E+11,2.09314E+11,0.65,144301.04,141366,96792473151,462434777,151956489,24.509,0.096209556
parsec,streamcluster,32,simmedium,56929841861,306.681,175286272,0.31,241034255,18.23,1322173194,4.06444E+11,2.57873E+11,0.63,185632.35,140652,1.18584E+11,694475487,234161921,34.868,0.067626477
parsec,streamcluster,33,simmedium,58994555720,312.839,181818428,0.31,246821318,18.122,1362032412,4.1233E+11,2.67185E+11,0.65,188577.89,139910,1.2278E+11,737025435,240381577,31.781,0.074195274
parsec,streamcluster,34,simmedium,55896127155,330.845,166171823,0.3,198205474,16.927,1170938403,3.72636E+11,2.54153E+11,0.68,168949.81,139726,1.16556E+11,581872063,193151804,25.587,0.092156173
parsec,streamcluster,35,simmedium,57992311503,273.811,188744112,0.33,255522038,18.79,1359864757,4.7067E+11,2.63097E+11,0.56,211796.87,138614,1.2272E+11,686428729,249518378,37.923,0.062178625
parsec,streamcluster,36,simmedium,65100270214,303.905,206116001,0.32,287626356,18.889,1522719452,4.7028E+11,2.94904E+11,0.63,214212.61,141315,1.357E+11,802795618,279280332,34.314,0.068718307
parsec,streamcluster,37,simmedium,66997016328,308.833,212283964,0.32,294401779,18.883,1559069987,4.74866E+11,3.03099E+11,0.64,216936.19,140811,1.39413E+11,812280668,286661008,30.226,0.078012307
parsec,streamcluster,38,simmedium,68035937057,290.797,222405737,0.33,307800610,19.414,1585443014,5.16995E+11,3.07855E+11,0.6,233963.32,140745,1.42423E+11,835838781,299523257,37.528,0.062833085
parsec,streamcluster,39,simmedium,67826942668,272.755,225624996,0.33,317502225,20.053,1583307032,5.52887E+11,3.06989E+11,0.56,248673.05,140207,1.42563E+11,785094399,309670760,42.921,0.054938142
parsec,streamcluster,40,simmedium,69656594266,270.278,227475226,0.33,320091581,19.83,1614143340,5.73219E+11,3.1524E+11,0.55,257721.8,141601,1.46541E+11,816810633,311916529,44.668,0.052789469
parsec,streamcluster,64,simmedium,1.21242E+11,303.827,421409865,0.35,607186487,20.972,2895246456,8.79931E+11,5.46654E+11,0.62,399048.42,142842,2.52367E+11,1580837772,589557557,66.031,0.0357105
parsec,streamcluster,128,simmedium,2.51153E+11,320.973,935068547,0.37,1374461943,22.57,6089719022,1.72683E+12,1.12607E+12,0.65,782473.34,142035,5.19449E+11,3241385703,1335098477,139.208,0.016938682
parsec,streamcluster,1,simlarge,1194378056,85.458,20830544,1.74,95184259,21.524,442227773,31139138071,21142017564,0.68,13976.24,140203,9815480484,49587445,94002221,11.465,1
